date,model,portfolio_return
2016-03-22,ewma,-0.003947049542848935
2016-03-23,ewma,-0.008054549331492633
2016-03-24,ewma,0.002577083917541298
2016-03-28,ewma,-0.0002236914193945493
2016-03-29,ewma,0.016533720638518885
2016-03-30,ewma,-0.00035839443963787905
2016-03-31,ewma,-0.00439229542345944
2016-03-01,ledoit_wolf,0.010470031019369198
2016-03-02,ledoit_wolf,0.0036824505244356237
2016-03-03,ledoit_wolf,0.004933366829668173
2016-03-04,ledoit_wolf,0.003933371017718866
2016-03-07,ledoit_wolf,0.003091982981215809
2016-03-08,ledoit_wolf,6.402792489862592e-05
2016-03-09,ledoit_wolf,0.0038078527758259205
2016-03-10,ledoit_wolf,0.0023455383075573983
2016-03-11,ledoit_wolf,0.008710785242942927
2016-03-14,ledoit_wolf,-0.0011676756206739933
2016-03-15,ledoit_wolf,0.0021196080644224997
2016-03-16,ledoit_wolf,0.006447059139146186
2016-03-17,ledoit_wolf,0.008332693663143528
2016-03-18,ledoit_wolf,0.0012170763297839977
2016-03-21,ledoit_wolf,-0.0008640257512282186
2016-03-22,ledoit_wolf,-0.0035244769398132094
2016-03-23,ledoit_wolf,-0.0011223525243694384
2016-03-24,ledoit_wolf,0.0024741974302195107
2016-03-28,ledoit_wolf,-6.656980709673368e-05
2016-03-29,ledoit_wolf,0.012341549255387437
2016-03-30,ledoit_wolf,0.0008328718404593213
2016-03-31,ledoit_wolf,-0.0024879873226439373
2016-03-01,equal_weight,0.02301983736600735
2016-03-02,equal_weight,0.005182718066562121
2016-03-03,equal_weight,0.004438332240157079
2016-03-04,equal_weight,0.0021358456651164657
2016-03-07,equal_weight,0.001204402144653003
2016-03-08,equal_weight,-0.008847609017521463
2016-03-09,equal_weight,0.008058706570108879
2016-03-10,equal_weight,0.0012558237187594733
2016-03-11,equal_weight,0.013723310291950137
2016-03-14,equal_weight,-0.0016409113830384342
2016-03-15,equal_weight,0.00179192103073235
2016-03-16,equal_weight,0.007678710904599768
2016-03-17,equal_weight,0.008077780162745418
2016-03-18,equal_weight,0.00315688119252781
2016-03-21,equal_weight,-0.000750205231370082
2016-03-22,equal_weight,-0.0016611726844332287
2016-03-23,equal_weight,-0.005553667312961776
2016-03-24,equal_weight,0.0028935248874482136
2016-03-28,equal_weight,-0.000723214428493435
2016-03-29,equal_weight,0.012887445167495402
2016-03-30,equal_weight,0.002444144887883213
2016-03-31,equal_weight,-0.003108581079904797
2016-04-01,sample,0.008479717356247814
2016-04-04,sample,-0.002052382932774315
2016-04-05,sample,-0.0057083366194601096
2016-04-06,sample,0.004876230285252943
2016-04-07,sample,-0.005767944348141938
2016-04-08,sample,0.004973019538920674
2016-04-11,sample,-0.00011107375533966381
2016-04-12,sample,0.005870592339548156
2016-04-13,sample,-0.0034082625655173075
2016-04-14,sample,-0.0019057095911980619
2016-04-15,sample,0.005302663675302648
2016-04-18,sample,0.005078413150578186
2016-04-19,sample,0.005323989434111441
2016-04-20,sample,-0.01309827657808526
2016-04-21,sample,-0.008278199587976234
2016-04-22,sample,0.004509382934802603
2016-04-25,sample,3.145909432096208e-05
2016-04-26,sample,-0.0011658933076684505
2016-04-27,sample,0.0034465399692090886
2016-04-28,sample,-0.003627079708825648
2016-04-29,sample,0.007113967080203695
2016-04-01,ewma,0.007669302551421741
2016-04-04,ewma,-0.002281786403257904
2016-04-05,ewma,-0.006503875340594494
2016-04-06,ewma,0.005425268368966098
2016-04-07,ewma,-0.005896446326320699
2016-04-08,ewma,0.0033424906496668785
2016-04-11,ewma,-0.0003274821092285325
2016-04-12,ewma,0.005788553749499143
2016-04-13,ewma,-0.003324420652651786
2016-04-14,ewma,-0.0003018979716886989
2016-04-15,ewma,0.004642746863320783
2016-04-18,ewma,0.006505956717160631
2016-04-19,ewma,0.005722872080857599
2016-04-20,ewma,-0.009117750726682338
2016-04-21,ewma,-0.007638855270403621
2016-04-22,ewma,0.0048011617017110885
2016-04-25,ewma,0.0008148054446205195
2016-04-26,ewma,-0.0025560734081468243
2016-04-27,ewma,0.0032975640206241975
2016-04-28,ewma,-0.003242790484064567
2016-04-29,ewma,0.009403258808797423
2016-04-01,ledoit_wolf,0.008442897579622608
2016-04-04,ledoit_wolf,-0.002049045558702135
2016-04-05,ledoit_wolf,-0.005777888875436449
2016-04-06,ledoit_wolf,0.004907183142020292
2016-04-07,ledoit_wolf,-0.005830305731355079
2016-04-08,ledoit_wolf,0.004986488107561236
2016-04-11,ledoit_wolf,-5.36697687503506e-05
2016-04-12,ledoit_wolf,0.00589754803660965
2016-04-13,ledoit_wolf,-0.0032661349964192015
2016-04-14,ledoit_wolf,-0.0018560109254532403
2016-04-15,ledoit_wolf,0.005206841209506256
2016-04-18,ledoit_wolf,0.00501666834725061
2016-04-19,ledoit_wolf,0.005412844761088163
2016-04-20,ledoit_wolf,-0.012961659926810667
2016-04-21,ledoit_wolf,-0.008245047941322713
2016-04-22,ledoit_wolf,0.004442050938836227
2016-04-25,ledoit_wolf,8.232913488170955e-06
2016-04-26,ledoit_wolf,-0.0011737635150884135
2016-04-27,ledoit_wolf,0.003282475962146056
2016-04-28,ledoit_wolf,-0.0036075131246997593
2016-04-29,ledoit_wolf,0.007073471909637914
2016-04-01,equal_weight,0.006413574049510949
2016-04-04,equal_weight,-0.005344045078242805
2016-04-05,equal_weight,-0.006690402123783761
2016-04-06,equal_weight,0.008407489288184114
2016-04-07,equal_weight,-0.009596777794881137
2016-04-08,equal_weight,0.005047395213076428
2016-04-11,equal_weight,0.0020468730873976484
2016-04-12,equal_weight,0.00881334772197734
2016-04-13,equal_weight,0.007070012249201928
2016-04-14,equal_weight,0.001585846255781297
2016-04-15,equal_weight,0.0005081765592953793
2016-04-18,equal_weight,0.005623410665571701
2016-04-19,equal_weight,0.008900751222420046
2016-04-20,equal_weight,-0.0019092027052732955
2016-04-21,equal_weight,-0.0013794842282750987
2016-04-22,equal_weight,-0.002721908224342032
2016-04-25,equal_weight,-0.0017218784483604528
2016-04-26,equal_weight,-7.808326832811456e-06
2016-04-27,equal_weight,-0.0005192001995183327
2016-04-28,equal_weight,-0.0037021387448859747
2016-04-29,equal_weight,0.006338373369540244
2016-05-02,sample,0.005383150093466725
2016-05-03,sample,-0.0036073195869207536
2016-05-04,sample,0.0017082796634353733
2016-05-05,sample,0.0007420850167793324
2016-05-06,sample,0.0031249113614438967
2016-05-09,sample,-0.00020593619833037837
2016-05-10,sample,0.008831720164899385
2016-05-11,sample,-0.004732567847857701
2016-05-12,sample,0.002154842360211333
2016-05-13,sample,-0.006368631486740783
2016-05-16,sample,0.009307584033402358
2016-05-17,sample,-0.012860596496294278
2016-05-18,sample,-0.009869258622316582
2016-05-19,sample,-0.0005275824334886897
2016-05-20,sample,0.0007845854865929807
2016-05-23,sample,-0.003280053144094512
2016-05-24,sample,0.008010723005957255
2016-05-25,sample,0.0036001451961893485
2016-05-26,sample,0.0033147240825610598
2016-05-27,sample,0.0014326078586064848
2016-05-31,sample,-0.0015691045259436179
2016-05-02,ewma,0.005914570043161378
2016-05-03,ewma,-0.003970494159528934
2016-05-04,ewma,-2.0141563008812906e-05
2016-05-05,ewma,0.0006578728564448073
2016-05-06,ewma,0.0034450326370327007
2016-05-09,ewma,-0.00010353038047464518
2016-05-10,ewma,0.00935933033545314
2016-05-11,ewma,-0.006288503203026348
2016-05-12,ewma,0.0002615417430945348
2016-05-13,ewma,-0.006473804997017401
2016-05-16,ewma,0.008837254060706743
2016-05-17,ewma,-0.009932646854372097
2016-05-18,ewma,-0.00787968866420089
2016-05-19,ewma,-0.0002167941010165733
2016-05-20,ewma,0.0029220028856668813
2016-05-23,ewma,-0.004919150970535731
2016-05-24,ewma,0.00677153248452033
2016-05-25,ewma,0.005389820525718875
2016-05-26,ewma,0.0025537261972725326
2016-05-27,ewma,0.0020453429133035607
2016-05-31,ewma,-0.0009075485518264652
2016-05-02,ledoit_wolf,0.005360049654079327
2016-05-03,ledoit_wolf,-0.0036004322695997663
2016-05-04,ledoit_wolf,0.0016665291223015685
2016-05-05,ledoit_wolf,0.0007940381101831648
2016-05-06,ledoit_wolf,0.003118390960499642
2016-05-09,ledoit_wolf,-0.00019408860581023577
2016-05-10,ledoit_wolf,0.0088631531251115
2016-05-11,ledoit_wolf,-0.004673780686111502
2016-05-12,ledoit_wolf,0.002116990330689363
2016-05-13,ledoit_wolf,-0.006360066254307591
2016-05-16,ledoit_wolf,0.009319949766514363
2016-05-17,ledoit_wolf,-0.012743221720573131
2016-05-18,ledoit_wolf,-0.009733498507390945
2016-05-19,ledoit_wolf,-0.0005389954394109287
2016-05-20,ledoit_wolf,0.0007822044226869882
2016-05-23,ledoit_wolf,-0.003233784515299043
2016-05-24,ledoit_wolf,0.007974905414444905
2016-05-25,ledoit_wolf,0.00370276779744037
2016-05-26,ledoit_wolf,0.0032255938275656372
2016-05-27,ledoit_wolf,0.001483715854400105
2016-05-31,ledoit_wolf,-0.0015725850916299654
2016-05-02,equal_weight,0.007733021805255082
2016-05-03,equal_weight,-0.00962478288064232
2016-05-04,equal_weight,-0.0034917843948693915
2016-05-05,equal_weight,-0.000640137613121137
2016-05-06,equal_weight,0.007042388493726429
2016-05-09,equal_weight,-0.004691136060304454
2016-05-10,equal_weight,0.013363949317732295
2016-05-11,equal_weight,-0.00556390192303418
2016-05-12,equal_weight,0.000986990501550811
2016-05-13,equal_weight,-0.00758839816616912
2016-05-16,equal_weight,0.01020383753621609
2016-05-17,equal_weight,-0.008757641854481833
2016-05-18,equal_weight,-0.0019936460901645164
2016-05-19,equal_weight,-0.0031377448558033453
2016-05-20,equal_weight,0.0026216908503917382
2016-05-23,equal_weight,-0.0032655139995284425
2016-05-24,equal_weight,0.009239539967549101
2016-05-25,equal_weight,0.007804410498590143
2016-05-26,equal_weight,0.00033438771507240787
2016-05-27,equal_weight,0.0030234191978545646
2016-05-31,equal_weight,4.7908628647326946e-05
2016-06-01,sample,0.002976694105195558
2016-06-02,sample,0.0032076765265736584
2016-06-03,sample,0.009430454900776139
2016-06-06,sample,0.0017797087812733503
2016-06-07,sample,-0.0008302428716248085
2016-06-08,sample,0.00622337451466075
2016-06-09,sample,0.005839350668733289
2016-06-10,sample,-0.0019792824726572325
2016-06-13,sample,-0.003939109198417326
2016-06-14,sample,-5.7451389110780085e-05
2016-06-15,sample,-0.001748997348107852
2016-06-16,sample,0.0049395423216191826
2016-06-17,sample,-0.004336778823223676
2016-06-20,sample,0.00025816853418121133
2016-06-21,sample,0.0011369302106207016
2016-06-22,sample,-0.00038438998473848645
2016-06-23,sample,0.00618113571809318
2016-06-24,sample,-0.014068380376720948
2016-06-27,sample,0.003310637948067926
2016-06-28,sample,0.010347607292246873
2016-06-29,sample,0.007725175439454784
2016-06-30,sample,0.015554206319480821
2016-06-01,ewma,0.0037904293720970204
2016-06-02,ewma,0.0012427480586755353
2016-06-03,ewma,0.008354976149333745
2016-06-06,ewma,0.005063112332236511
2016-06-07,ewma,-0.0004794672795368364
2016-06-08,ewma,0.0064050815849701495
2016-06-09,ewma,0.005068141157872597
2016-06-10,ewma,-0.004823718122166865
2016-06-13,ewma,-0.0029647018120850855
2016-06-14,ewma,0.001283898800920662
2016-06-15,ewma,-0.0033455612606771816
2016-06-16,ewma,0.00539910161854029
2016-06-17,ewma,-0.0036355669670660616
2016-06-20,ewma,-0.0003569979323640993
2016-06-21,ewma,0.0013689262414172173
2016-06-22,ewma,-0.0003431952745659076
2016-06-23,ewma,0.006790714564182229
2016-06-24,ewma,-0.016094633810332368
2016-06-27,ewma,-2.3544993736111536e-05
2016-06-28,ewma,0.013465852921420097
2016-06-29,ewma,0.011300943244108371
2016-06-30,ewma,0.01528612128990073
2016-06-01,ledoit_wolf,0.0029797149229916966
2016-06-02,ledoit_wolf,0.0031633125420443674
2016-06-03,ledoit_wolf,0.00936059993976856
2016-06-06,ledoit_wolf,0.0018778364507138856
2016-06-07,ledoit_wolf,-0.0008409786880933453
2016-06-08,ledoit_wolf,0.006190472601001364
2016-06-09,ledoit_wolf,0.005888699836160419
2016-06-10,ledoit_wolf,-0.0020012300090401776
2016-06-13,ledoit_wolf,-0.003911457648690652
2016-06-14,ledoit_wolf,-1.0256014259899839e-05
2016-06-15,ledoit_wolf,-0.001806064043197945
2016-06-16,ledoit_wolf,0.0049544832009868365
2016-06-17,ledoit_wolf,-0.004406240323954934
2016-06-20,ledoit_wolf,0.00026427620453464706
2016-06-21,ledoit_wolf,0.001196649781022725
2016-06-22,ledoit_wolf,-0.00040031071625505984
2016-06-23,ledoit_wolf,0.006215876816882104
2016-06-24,ledoit_wolf,-0.014107560320683502
2016-06-27,ledoit_wolf,0.0033065643037198736
2016-06-28,ledoit_wolf,0.010378205517363629
2016-06-29,ledoit_wolf,0.007817441287709836
2016-06-30,ledoit_wolf,0.015544529175057116
2016-06-01,equal_weight,0.0017494205307150995
2016-06-02,equal_weight,0.0019352807115965921
2016-06-03,equal_weight,0.00501683644822888
2016-06-06,equal_weight,0.00408701016757316
2016-06-07,equal_weight,0.0008246553586961983
2016-06-08,equal_weight,0.006708274031750248
2016-06-09,equal_weight,0.0023418510078230016
2016-06-10,equal_weight,-0.006530282613320371
2016-06-13,equal_weight,-0.006354326497484268
2016-06-14,equal_weight,-0.004149081595902679
2016-06-15,equal_weight,-0.00015176548083795376
2016-06-16,equal_weight,0.0032997987541734395
2016-06-17,equal_weight,-0.004752356823143113
2016-06-20,equal_weight,0.002462611282378623
2016-06-21,equal_weight,0.003040961465671949
2016-06-22,equal_weight,-0.0008302207492376086
2016-06-23,equal_weight,0.010738918921288467
2016-06-24,equal_weight,-0.02727434279524596
2016-06-27,equal_weight,-0.01169769758404339
2016-06-28,equal_weight,0.016706471707236978
2016-06-29,equal_weight,0.014611898104843497
2016-06-30,equal_weight,0.012731171504985326
2016-07-01,sample,0.0020033785731083968
2016-07-05,sample,0.004873519761162458
2016-07-06,sample,0.0036140718006347767
2016-07-07,sample,-0.007794354794930326
2016-07-08,sample,0.010213794884614321
2016-07-11,sample,0.0019359123007320037
2016-07-12,sample,-0.004327531904084898
2016-07-13,sample,0.0025580257361495305
2016-07-14,sample,0.0015835063625379777
2016-07-15,sample,0.00040731221135339047
2016-07-18,sample,0.0037120699984164287
2016-07-19,sample,0.004228656920139464
2016-07-20,sample,-0.0037161292129093823
2016-07-21,sample,0.0011991304821061446
2016-07-22,sample,0.006326844683881356
2016-07-25,sample,-0.003974350397437063
2016-07-26,sample,-0.0028373595326848726
2016-07-27,sample,-0.00585151194810906
2016-07-28,sample,0.0036947307720678786
2016-07-29,sample,0.005573118268519663
2016-07-01,ewma,0.003909774567749971
2016-07-05,ewma,0.005264869558530851
2016-07-06,ewma,0.00648796542001371
2016-07-07,ewma,-0.009969525414540149
2016-07-08,ewma,0.0104604560958119
2016-07-11,ewma,0.00027358482793589324
2016-07-12,ewma,-0.0066908436466986765
2016-07-13,ewma,0.004225315542202277
2016-07-14,ewma,0.0014450303915296597
2016-07-15,ewma,0.0008594629353344325
2016-07-18,ewma,0.002493589557380306
2016-07-19,ewma,0.004608713653479046
2016-07-20,ewma,-0.005942326448552216
2016-07-21,ewma,0.002464790670551286
2016-07-22,ewma,0.007153926195344675
2016-07-25,ewma,-0.006332675544633592
2016-07-26,ewma,-0.0008228550329147906
2016-07-27,ewma,-0.0019683080137474097
2016-07-28,ewma,0.004551149277811988
2016-07-29,ewma,0.0069826880710675355
2016-07-01,ledoit_wolf,0.0018957752578071625
2016-07-05,ledoit_wolf,0.004803624301415658
2016-07-06,ledoit_wolf,0.003564326174844085
2016-07-07,ledoit_wolf,-0.007768089848494638
2016-07-08,ledoit_wolf,0.010194688114203645
2016-07-11,ledoit_wolf,0.0019246915338964946
2016-07-12,ledoit_wolf,-0.004228979694683739
2016-07-13,ledoit_wolf,0.00259048458617925
2016-07-14,ledoit_wolf,0.0015789268047829974
2016-07-15,ledoit_wolf,0.0004051566006675458
2016-07-18,ledoit_wolf,0.003668325399363557
2016-07-19,ledoit_wolf,0.004217803677850323
2016-07-20,ledoit_wolf,-0.003708683021936612
2016-07-21,ledoit_wolf,0.0012132873203925506
2016-07-22,ledoit_wolf,0.006305980597646265
2016-07-25,ledoit_wolf,-0.004003038346318094
2016-07-26,ledoit_wolf,-0.0028312785741371523
2016-07-27,ledoit_wolf,-0.005801477666710614
2016-07-28,ledoit_wolf,0.003647482634076432
2016-07-29,ledoit_wolf,0.005526294965007237
2016-07-01,equal_weight,0.0013608721636787099
2016-07-05,equal_weight,-0.0027378548859374988
2016-07-06,equal_weight,0.006304687284599816
2016-07-07,equal_weight,-0.004270765854630775
2016-07-08,equal_weight,0.014430673713099654
2016-07-11,equal_weight,0.004142440000002616
2016-07-12,equal_weight,0.0036467094820899697
2016-07-13,equal_weight,0.002074901471456518
2016-07-14,equal_weight,0.005030568596050226
2016-07-15,equal_weight,0.00019584995521417707
2016-07-18,equal_weight,0.0047366358807870695
2016-07-19,equal_weight,0.0020836058312208184
2016-07-20,equal_weight,0.0008477609186572791
2016-07-21,equal_weight,-0.0020676357633825993
2016-07-22,equal_weight,0.006003301439469056
2016-07-25,equal_weight,-0.005596779051440765
2016-07-26,equal_weight,0.0024450535249646013
2016-07-27,equal_weight,0.0013099938094392415
2016-07-28,equal_weight,0.004500875112177148
2016-07-29,equal_weight,0.004189772518838031
2016-08-01,sample,0.0019328943541972888
2016-08-02,sample,-0.0010607318580081915
2016-08-03,sample,-0.0026290227477926958
2016-08-04,sample,-0.0012711467498000067
2016-08-05,sample,-0.001027204926626335
2016-08-08,sample,-0.00019217736675201642
2016-08-09,sample,0.0005654340387829186
2016-08-10,sample,0.0004753143298587241
2016-08-11,sample,0.003324379750983474
2016-08-12,sample,-0.000305954276585487
2016-08-15,sample,-0.004642675660667424
2016-08-16,sample,-0.009541885273077253
2016-08-17,sample,0.006368251464202489
2016-08-18,sample,0.0021875029568460876
2016-08-19,sample,-0.004522928541768251
2016-08-22,sample,-0.0026854540172851224
2016-08-23,sample,0.0009318449244141184
2016-08-24,sample,-0.0064142206971834715
2016-08-25,sample,-0.00015472765793572577
2016-08-26,sample,-0.007424837084926378
2016-08-29,sample,0.006741872937743088
2016-08-30,sample,-0.008402824067242659
2016-08-31,sample,-0.0005842638476762184
2016-08-01,ewma,0.004903091928655677
2016-08-02,ewma,-0.0022630822528278438
2016-08-03,ewma,-0.004004928131977899
2016-08-04,ewma,0.00013037454046003832
2016-08-05,ewma,-0.0002322127230717343
2016-08-08,ewma,-0.0011755171559892992
2016-08-09,ewma,0.0006930500730950442
2016-08-10,ewma,0.0003477750103535236
2016-08-11,ewma,0.0029977614968270515
2016-08-12,ewma,-0.001118443150812588
2016-08-15,ewma,-0.005322498457019603
2016-08-16,ewma,-0.010056674611496862
2016-08-17,ewma,0.005379703070817786
2016-08-18,ewma,0.001208508704095002
2016-08-19,ewma,-0.0035166330983304496
2016-08-22,ewma,-0.0013237611110881028
2016-08-23,ewma,0.0018725859898253289
2016-08-24,ewma,-0.007940323617843413
2016-08-25,ewma,8.087996863201631e-05
2016-08-26,ewma,-0.0077764813544023235
2016-08-29,ewma,0.006567407540120653
2016-08-30,ewma,-0.00847047312170256
2016-08-31,ewma,-0.0012252074366051356
2016-08-01,ledoit_wolf,0.0018720596937309123
2016-08-02,ledoit_wolf,-0.0010390437729801312
2016-08-03,ledoit_wolf,-0.0026051996280631413
2016-08-04,ledoit_wolf,-0.0012047002021871181
2016-08-05,ledoit_wolf,-0.0010126400358737423
2016-08-08,ledoit_wolf,-0.00015971138649235168
2016-08-09,ledoit_wolf,0.0005843104842257123
2016-08-10,ledoit_wolf,0.0004429004356600538
2016-08-11,ledoit_wolf,0.003284577999635843
2016-08-12,ledoit_wolf,-0.00025238964190931086
2016-08-15,ledoit_wolf,-0.004633879651773527
2016-08-16,ledoit_wolf,-0.009480618065309792
2016-08-17,ledoit_wolf,0.006385416948365651
2016-08-18,ledoit_wolf,0.0022733233178115404
2016-08-19,ledoit_wolf,-0.004555519981308692
2016-08-22,ledoit_wolf,-0.0026709261475358816
2016-08-23,ledoit_wolf,0.0009143551836412587
2016-08-24,ledoit_wolf,-0.006354469974459673
2016-08-25,ledoit_wolf,-0.0001461589875821027
2016-08-26,ledoit_wolf,-0.007374246693212596
2016-08-29,ledoit_wolf,0.0067440606161905045
2016-08-30,ledoit_wolf,-0.008338041433622524
2016-08-31,ledoit_wolf,-0.000595393976211045
2016-08-01,equal_weight,-0.0008215943316744519
2016-08-02,equal_weight,-0.0026657556257133354
2016-08-03,equal_weight,0.0017151188108772138
2016-08-04,equal_weight,0.0008339403475778889
2016-08-05,equal_weight,0.005467212238510258
2016-08-08,equal_weight,0.00082293614897555
2016-08-09,equal_weight,0.0007886493369963301
2016-08-10,equal_weight,-0.00268351728790614
2016-08-11,equal_weight,0.0028204439839544337
2016-08-12,equal_weight,0.00044123202115902837
2016-08-15,equal_weight,-0.0001858895185831292
2016-08-16,equal_weight,-0.00442511480994189
2016-08-17,equal_weight,0.004236186760469628
2016-08-18,equal_weight,0.002137853273449568
2016-08-19,equal_weight,-0.0031684804081990327
2016-08-22,equal_weight,-0.0016196151605339987
2016-08-23,equal_weight,0.0018801524119578437
2016-08-24,equal_weight,-0.006757847431936402
2016-08-25,equal_weight,-0.0001360163285813224
2016-08-26,equal_weight,-0.0031518502074514556
2016-08-29,equal_weight,0.007389633526089645
2016-08-30,equal_weight,-0.004959558804776415
2016-08-31,equal_weight,-0.002194465786421504
2016-09-01,sample,0.0011775412808145123
2016-09-02,sample,0.007930597811988212
2016-09-06,sample,0.006467757842822084
2016-09-07,sample,-0.0031391193138672014
2016-09-08,sample,-0.0018969181691095606
2016-09-09,sample,-0.027052332952769223
2016-09-12,sample,0.015698605738094867
2016-09-13,sample,-0.013811942503875688
2016-09-14,sample,0.0007597003973250651
2016-09-15,sample,0.008268151335028213
2016-09-16,sample,-0.0014681281229519743
2016-09-19,sample,0.002171086265466046
2016-09-20,sample,0.0008767652787252595
2016-09-21,sample,0.01277621790299889
2016-09-22,sample,0.00680785504560666
2016-09-23,sample,-0.00679785071147215
2016-09-26,sample,-0.008163949070647674
2016-09-27,sample,0.004878896219856986
2016-09-28,sample,0.0034641522300749893
2016-09-29,sample,-0.009955041978174057
2016-09-30,sample,0.00487799538390149
2016-09-01,ewma,0.0009097663327228059
2016-09-02,ewma,0.005592899908752866
2016-09-06,ewma,0.004631075807869626
2016-09-07,ewma,-0.003222011382666994
2016-09-08,ewma,-0.0018752756884724666
2016-09-09,ewma,-0.02215412804527231
2016-09-12,ewma,0.014047687802860425
2016-09-13,ewma,-0.012078968807034607
2016-09-14,ewma,0.002363621518761042
2016-09-15,ewma,0.010050274654481828
2016-09-16,ewma,-0.0013885584931376356
2016-09-19,ewma,-0.00052786860075533
2016-09-20,ewma,0.0003430948142760491
2016-09-21,ewma,0.007411889774973376
2016-09-22,ewma,0.006818188049604299
2016-09-23,ewma,-0.0071094522230219885
2016-09-26,ewma,-0.00711518982709449
2016-09-27,ewma,0.008418427339696478
2016-09-28,ewma,0.008638043361955014
2016-09-29,ewma,-0.011174143565613633
2016-09-30,ewma,0.008424339381362136
2016-09-01,ledoit_wolf,0.0011894938009552472
2016-09-02,ledoit_wolf,0.00792613836582205
2016-09-06,ledoit_wolf,0.006536687520798969
2016-09-07,ledoit_wolf,-0.0030953291956273355
2016-09-08,ledoit_wolf,-0.0018898117643013964
2016-09-09,ledoit_wolf,-0.027072201082357455
2016-09-12,ledoit_wolf,0.015686912305139886
2016-09-13,ledoit_wolf,-0.013734851294450873
2016-09-14,ledoit_wolf,0.0007686654113073003
2016-09-15,ledoit_wolf,0.008286960434946651
2016-09-16,ledoit_wolf,-0.0014614056194682638
2016-09-19,ledoit_wolf,0.0021820221475136953
2016-09-20,ledoit_wolf,0.0008570522469453154
2016-09-21,ledoit_wolf,0.012743240141687281
2016-09-22,ledoit_wolf,0.006820871932858252
2016-09-23,ledoit_wolf,-0.006769565032372466
2016-09-26,ledoit_wolf,-0.008062642186601264
2016-09-27,ledoit_wolf,0.004848276071368448
2016-09-28,ledoit_wolf,0.003417789478682883
2016-09-29,ledoit_wolf,-0.00994749072280184
2016-09-30,ledoit_wolf,0.004867206340315923
2016-09-01,equal_weight,0.0010234736515963242
2016-09-02,equal_weight,0.007168383533806631
2016-09-06,equal_weight,0.007792532891366879
2016-09-07,equal_weight,0.00010900253035508447
2016-09-08,equal_weight,-0.0023604146931642624
2016-09-09,equal_weight,-0.027994015484575065
2016-09-12,equal_weight,0.013467119541792784
2016-09-13,equal_weight,-0.014956306551397422
2016-09-14,equal_weight,0.0009783706943200612
2016-09-15,equal_weight,0.009044964114037154
2016-09-16,equal_weight,-0.0030413507791631827
2016-09-19,equal_weight,0.001959005538038739
2016-09-20,equal_weight,-0.00030251742686361366
2016-09-21,equal_weight,0.014551840307152014
2016-09-22,equal_weight,0.0062206924080680515
2016-09-23,equal_weight,-0.006812419232103806
2016-09-26,equal_weight,-0.007241820045047258
2016-09-27,equal_weight,0.005421089161762846
2016-09-28,equal_weight,0.009955623697357408
2016-09-29,equal_weight,-0.007676930781352816
2016-09-30,equal_weight,0.007303603800924582
2016-10-03,sample,-0.006026942839236836
2016-10-04,sample,-0.010328542060538938
2016-10-05,sample,-5.69582016751917e-05
2016-10-06,sample,0.00103665802806026
2016-10-07,sample,0.0011396589199966492
2016-10-10,sample,0.0032464290582079726
2016-10-11,sample,-0.011317418826619439
2016-10-12,sample,0.005947112158282623
2016-10-13,sample,0.0023063560251112797
2016-10-14,sample,-0.002880215169906768
2016-10-17,sample,0.0005087797179240902
2016-10-18,sample,0.004422567336534778
2016-10-19,sample,-0.00030910123824980746
2016-10-20,sample,-0.00031416046984380466
2016-10-21,sample,-0.0031483676801456854
2016-10-24,sample,0.00435715024850484
2016-10-25,sample,0.0007045816768210967
2016-10-26,sample,-0.0007405534115991789
2016-10-27,sample,-0.004468121707897028
2016-10-28,sample,0.001089390120805384
2016-10-31,sample,0.0048699572744187155
2016-10-03,ewma,-0.0017232908417752165
2016-10-04,ewma,-0.0056566695429084695
2016-10-05,ewma,0.001971819106598712
2016-10-06,ewma,0.0011026994727846217
2016-10-07,ewma,-0.001594404069108702
2016-10-10,ewma,0.007695142368084626
2016-10-11,ewma,-0.012360883403715075
2016-10-12,ewma,0.002705777653351705
2016-10-13,ewma,-0.0013056975571951975
2016-10-14,ewma,-0.0019832736815100296
2016-10-17,ewma,0.0005044911991630034
2016-10-18,ewma,0.008063307260426037
2016-10-19,ewma,0.002272920579898781
2016-10-20,ewma,0.0007172785987683967
2016-10-21,ewma,-0.0013326704359300297
2016-10-24,ewma,0.004388092147521282
2016-10-25,ewma,-0.0009849352311801136
2016-10-26,ewma,-0.0024535317926086334
2016-10-27,ewma,-0.001101643045208934
2016-10-28,ewma,-0.0009781950219973313
2016-10-31,ewma,0.0020556357999217912
2016-10-03,ledoit_wolf,-0.006010379508530303
2016-10-04,ledoit_wolf,-0.010347850383686227
2016-10-05,ledoit_wolf,-0.00012444096001607615
2016-10-06,ledoit_wolf,0.0009956702048003376
2016-10-07,ledoit_wolf,0.0010887978820446021
2016-10-10,ledoit_wolf,0.0033493568199665993
2016-10-11,ledoit_wolf,-0.011295506613148048
2016-10-12,ledoit_wolf,0.005961651135268372
2016-10-13,ledoit_wolf,0.002286864577772425
2016-10-14,ledoit_wolf,-0.0028340293947315396
2016-10-17,ledoit_wolf,0.0005589813854741143
2016-10-18,ledoit_wolf,0.004484030141611825
2016-10-19,ledoit_wolf,-0.00026044463522865557
2016-10-20,ledoit_wolf,-0.00031923648529184824
2016-10-21,ledoit_wolf,-0.003122079516721596
2016-10-24,ledoit_wolf,0.00435096716068183
2016-10-25,ledoit_wolf,0.0008529699633986671
